1957,"[5592232, 1082185, 6534178, 1029743, 5978656]"
1956,"[970866, 1082185, 6534178, 5978656, 1005186]"
1955,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1954,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1953,"[829291, 1137688, 6534178, 5978656, 1005186]"
1952,"[848029, 1082185, 6534178, 1029743, 5978656]"
1951,"[974156, 1082185, 6534178, 1029743, 5978656]"
1950,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1949,"[908843, 1082185, 6534178, 5978656, 1005186]"
1948,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1947,"[7410347, 1082185, 6534178, 5978656, 1005186]"
1946,"[930283, 1082185, 6534178, 5978656, 1005186]"
1945,"[1103513, 1082185, 6534178, 5978656, 1005186]"
1944,"[849202, 1082185, 6534178, 5978656, 1005186]"
1943,"[908314, 1082185, 6534178, 1029743, 5978656]"
1942,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1941,"[848029, 1082185, 6534178, 1029743, 5978656]"
1940,"[849202, 1137688, 6534178, 5978656, 1005186]"
1939,"[1088910, 1082185, 6534178, 5978656, 1005186]"
1938,"[849202, 1082185, 6534178, 5978656, 1005186]"
1937,"[1000493, 1082185, 6534178, 1029743, 5978656]"
1936,"[826666, 1082185, 6534178, 5978656, 1005186]"
1935,"[1048257, 1137688, 6534178, 5978656, 1005186]"
1933,"[944018, 1082185, 6534178, 5978656, 1005186]"
1931,"[841236, 1082185, 6534178, 5978656, 1005186]"
1930,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1929,"[849202, 1082185, 6534178, 5978656, 1005186]"
1928,"[6979415, 1082185, 6534178, 5978656, 1005186]"
1927,"[826666, 1082185, 6534178, 5978656, 1005186]"
1926,"[977927, 1082185, 6534178, 5978656, 1005186]"
1925,"[834396, 1082185, 6534178, 1029743, 5978656]"
1924,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1923,"[1075007, 1082185, 6534178, 1029743, 5978656]"
1922,"[1000493, 1082185, 6534178, 1029743, 5978656]"
1921,"[1129049, 1037863, 6534178, 5978656, 1005186]"
1920,"[849202, 890610, 1082185, 6534178, 5978656]"
1919,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1918,"[1118235, 1082185, 6534178, 1029743, 5978656]"
1917,"[975085, 1082185, 6534178, 1029743, 5978656]"
1916,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1914,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1912,"[1014732, 890610, 1082185, 6534178, 5978656]"
1911,"[1038663, 1082185, 6534178, 1029743, 5978656]"
1910,"[849202, 1082185, 6534178, 5978656, 1005186]"
1909,"[955259, 1082185, 6534178, 5978656, 1005186]"
1907,"[9835223, 979707, 6534178, 1029743, 5978656]"
1906,"[6979415, 1082185, 6534178, 5978656, 1005186]"
1905,"[1110111, 1137688, 6534178, 5978656, 1005186]"
1904,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1903,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1902,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1901,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1900,"[962615, 1082185, 6534178, 5978656, 1005186]"
1899,"[6391152, 1082185, 6534178, 5978656, 1005186]"
1898,"[848029, 1082185, 6534178, 1029743, 5978656]"
1896,"[968072, 1082185, 6534178, 1029743, 5978656]"
1895,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1894,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1893,"[848029, 1082185, 6534178, 1029743, 5978656]"
1892,"[1013928, 890610, 1082185, 6534178, 1029743]"
1891,"[882308, 1082185, 6534178, 1029743, 5978656]"
1890,"[1075007, 825541, 6534178, 1029743, 5978656]"
1887,"[848029, 1082185, 6534178, 1029743, 5978656]"
1885,"[848029, 1082185, 6534178, 1029743, 5978656]"
1884,"[848029, 1082185, 6534178, 1029743, 5978656]"
1883,"[919766, 1082185, 6534178, 1029743, 5978656]"
1882,"[906335, 1082185, 6534178, 1029743, 5978656]"
1881,"[1015548, 1082185, 6534178, 1029743, 5978656]"
1880,"[899019, 1082185, 6534178, 1029743, 5978656]"
1879,"[948670, 890610, 1082185, 6534178, 1029743]"
1877,"[1054402, 1082185, 6534178, 5978656, 1005186]"
1875,"[938138, 1082185, 6534178, 1029743, 5978656]"
1874,"[977927, 1082185, 6534178, 5978656, 1005186]"
1873,"[1103808, 1082185, 6534178, 1029743, 5978656]"
1872,"[908314, 1082185, 6534178, 1029743, 5978656]"
1871,"[848029, 1082185, 6534178, 1029743, 5978656]"
1870,"[848029, 1082185, 6534178, 1029743, 5978656]"
1869,"[12262778, 1082185, 6534178, 1029743, 5978656]"
1867,"[6551861, 1082185, 6534178, 5978656, 1005186]"
1866,"[848029, 1082185, 6534178, 1029743, 5978656]"
1865,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1864,"[944018, 1082185, 6534178, 5978656, 1005186]"
1862,"[1119946, 1082185, 6534178, 5978656, 1005186]"
1861,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1860,"[930283, 1082185, 6534178, 5978656, 1005186]"
1859,"[962615, 1082185, 6534178, 5978656, 1005186]"
1858,"[860248, 1082185, 6534178, 5978656, 1005186]"
1857,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1856,"[1119946, 1082185, 6534178, 5978656, 1005186]"
1855,"[919766, 1082185, 6534178, 1029743, 5978656]"
1854,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1853,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1852,"[971962, 1082185, 6534178, 1029743, 5978656]"
1850,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1849,"[5592232, 1082185, 6534178, 1029743, 5978656]"
1848,"[5568758, 1082185, 6534178, 5978656, 1005186]"
1847,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1846,"[848029, 1082185, 6534178, 1029743, 5978656]"
1845,"[9521679, 1082185, 6534178, 1029743, 5978656]"
1844,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1843,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1841,"[970866, 1082185, 6534178, 5978656, 1005186]"
1839,"[849202, 1082185, 6534178, 5978656, 1005186]"
1838,"[1026623, 1082185, 6534178, 5978656, 1005186]"
1837,"[1133745, 1082185, 6534178, 5978656, 1005186]"
1836,"[1054402, 1082185, 6534178, 5978656, 1005186]"
1835,"[6391152, 1082185, 6534178, 5978656, 1005186]"
1834,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1833,"[1069863, 1082185, 6534178, 1029743, 5978656]"
1832,"[848029, 1082185, 6534178, 1029743, 5978656]"
1831,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1829,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1827,"[928263, 1082185, 6534178, 1029743, 5978656]"
1826,"[849202, 1082185, 6534178, 5978656, 1005186]"
1824,"[1110111, 1082185, 6534178, 5978656, 1005186]"
1823,"[13213240, 1082185, 6534178, 5978656, 1005186]"
1822,"[1139216, 962229, 1037863, 6534178, 5978656]"
1821,"[936322, 1082185, 6534178, 1029743, 5978656]"
1820,"[12262830, 979707, 6534178, 1029743, 5978656]"
1819,"[997272, 1082185, 6534178, 1029743, 5978656]"
1818,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1817,"[1020208, 1082185, 6534178, 5978656, 1005186]"
1816,"[1075007, 1082185, 6534178, 1029743, 5978656]"
1815,"[882308, 1082185, 6534178, 1029743, 5978656]"
1814,"[950463, 1082185, 6534178, 5978656, 1005186]"
1812,"[971962, 1037863, 6534178, 1029743, 5978656]"
1811,"[826666, 1082185, 6534178, 5978656, 1005186]"
1810,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1809,"[899019, 1082185, 6534178, 1029743, 5978656]"
1808,"[1021225, 1082185, 6534178, 1029743, 5978656]"
1807,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1806,"[12731432, 979707, 6534178, 1029743, 5978656]"
1805,"[1054402, 1082185, 6534178, 5978656, 1005186]"
1804,"[975085, 1082185, 6534178, 1029743, 5978656]"
1803,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1802,"[949345, 1082185, 6534178, 1029743, 5978656]"
1801,"[836445, 1082185, 6534178, 1029743, 5978656]"
1800,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1799,"[849202, 1082185, 6534178, 5978656, 1005186]"
1798,"[882308, 1082185, 6534178, 1029743, 5978656]"
1797,"[944018, 1082185, 6534178, 5978656, 1005186]"
1796,"[1103808, 1082185, 6534178, 1029743, 5978656]"
1795,"[974156, 1082185, 6534178, 1029743, 5978656]"
1794,"[834396, 1082185, 6534178, 1029743, 5978656]"
1792,"[906844, 1082185, 6534178, 5978656, 1005186]"
1791,"[7410217, 1082185, 6534178, 5978656, 1005186]"
1790,"[1106872, 1082185, 6534178, 5978656, 1005186]"
1789,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1788,"[944018, 979707, 6534178, 5978656, 1005186]"
1786,"[849202, 1082185, 6534178, 5978656, 1005186]"
1785,"[1000493, 1082185, 6534178, 1029743, 5978656]"
1784,"[5592232, 1082185, 6534178, 1029743, 5978656]"
1783,"[1110111, 1082185, 6534178, 5978656, 1005186]"
1782,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1781,"[13416117, 979707, 890610, 6534178, 1029743]"
1780,"[1020208, 1082185, 6534178, 5978656, 1005186]"
1779,"[948670, 900802, 6534178, 1029743, 5978656]"
1778,"[834396, 1082185, 6534178, 1029743, 5978656]"
1777,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1776,"[904997, 979707, 6534178, 1029743, 5978656]"
1775,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1774,"[882308, 1082185, 6534178, 1029743, 5978656]"
1773,"[860248, 1082185, 6534178, 5978656, 1005186]"
1772,"[1091342, 1082185, 6534178, 1029743, 5978656]"
1770,"[1026623, 1082185, 6534178, 5978656, 1005186]"
1769,"[13416117, 1082185, 6534178, 1029743, 5978656]"
1768,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1767,"[10198378, 1082185, 6534178, 5978656, 1005186]"
1766,"[849202, 1082185, 6534178, 5978656, 1005186]"
1765,"[1058754, 1037863, 6534178, 5978656, 1005186]"
1764,"[1088910, 1082185, 6534178, 5978656, 1005186]"
1763,"[834396, 1082185, 6534178, 1029743, 5978656]"
1762,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1761,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1760,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1759,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1758,"[9521787, 1082185, 6534178, 1029743, 5978656]"
1755,"[849202, 1082185, 6534178, 5978656, 1005186]"
1754,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1753,"[848029, 1082185, 6534178, 1029743, 5978656]"
1752,"[833940, 1037863, 6534178, 1029743, 5978656]"
1751,"[1038663, 1082185, 6534178, 1029743, 5978656]"
1749,"[1110111, 1082185, 6534178, 5978656, 1005186]"
1748,"[830203, 1082185, 6534178, 1029743, 5978656]"
1747,"[12731517, 870515, 6534178, 1029743, 5978656]"
1746,"[1021225, 1082185, 6534178, 1029743, 5978656]"
1745,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1744,"[919766, 1082185, 6534178, 1029743, 5978656]"
1743,"[958594, 1082185, 6534178, 1029743, 5978656]"
1742,"[908843, 1082185, 6534178, 5978656, 1005186]"
1741,"[849202, 1082185, 6534178, 5978656, 1005186]"
1740,"[7410217, 1082185, 6534178, 5978656, 1005186]"
1739,"[849202, 1082185, 6534178, 5978656, 1005186]"
1738,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1737,"[849202, 1082185, 6534178, 5978656, 1005186]"
1736,"[12172071, 1082185, 6534178, 5978656, 1005186]"
1735,"[1054402, 1082185, 6534178, 5978656, 1005186]"
1734,"[950638, 1082185, 6534178, 1029743, 5978656]"
1733,"[849202, 1082185, 6534178, 5978656, 1005186]"
1732,"[982469, 979707, 6534178, 1029743, 5978656]"
1731,"[13213240, 1082185, 6534178, 5978656, 1005186]"
1730,"[849202, 1082185, 6534178, 5978656, 1005186]"
1729,"[9655679, 1082185, 6534178, 5978656, 1005186]"
1728,"[882308, 1082185, 6534178, 1029743, 5978656]"
1726,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1724,"[859877, 1082185, 6534178, 1029743, 5978656]"
1723,"[876626, 1082185, 6534178, 5978656, 1005186]"
1722,"[961730, 1082185, 6534178, 1029743, 5978656]"
1721,"[849202, 1082185, 6534178, 5978656, 1005186]"
1720,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1719,"[1130729, 1082185, 6534178, 5978656, 1005186]"
1718,"[919766, 1082185, 6534178, 1029743, 5978656]"
1717,"[849202, 1082185, 6534178, 5978656, 1005186]"
1716,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1715,"[849202, 1082185, 6534178, 5978656, 1005186]"
1713,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1712,"[982469, 1082185, 6534178, 1029743, 5978656]"
1710,"[13213240, 1082185, 6534178, 5978656, 1005186]"
1709,"[1014732, 1082185, 6534178, 5978656, 1005186]"
1708,"[970866, 900802, 6534178, 5978656, 1005186]"
1707,"[1075007, 962229, 1082185, 6534178, 5978656]"
1706,"[860248, 1082185, 6534178, 5978656, 1005186]"
1705,"[908314, 1082185, 6534178, 1029743, 5978656]"
1704,"[873324, 890610, 1082185, 6534178, 1029743]"
1703,"[5566800, 1037863, 6534178, 1029743, 5978656]"
1702,"[10198378, 1082185, 6534178, 5978656, 1005186]"
1700,"[836445, 1082185, 6534178, 1029743, 5978656]"
1699,"[849202, 1082185, 6534178, 5978656, 1005186]"
1698,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1697,"[899019, 1082185, 6534178, 1029743, 5978656]"
1696,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1695,"[1088910, 1082185, 6534178, 5978656, 1005186]"
1694,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1693,"[1075007, 1082185, 6534178, 1029743, 5978656]"
1692,"[5571176, 1082185, 6534178, 1029743, 5978656]"
1691,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1690,"[1021324, 979707, 6534178, 5978656, 1005186]"
1689,"[866548, 1082185, 6534178, 5978656, 1005186]"
1687,"[1048257, 979707, 6534178, 5978656, 1005186]"
1686,"[6551861, 1082185, 6534178, 5978656, 1005186]"
1685,"[849202, 1082185, 6534178, 5978656, 1005186]"
1684,"[1021225, 1082185, 6534178, 1029743, 5978656]"
1683,"[1014732, 979707, 6534178, 5978656, 1005186]"
1681,"[5568758, 1082185, 6534178, 5978656, 1005186]"
1680,"[12484491, 1082185, 6534178, 5978656, 1005186]"
1679,"[849202, 1082185, 6534178, 5978656, 1005186]"
1678,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1677,"[882308, 1082185, 6534178, 1029743, 5978656]"
1676,"[5568758, 1137688, 6534178, 5978656, 1005186]"
1675,"[849202, 1082185, 6534178, 5978656, 1005186]"
1673,"[860248, 1082185, 6534178, 5978656, 1005186]"
1672,"[977927, 1082185, 6534178, 5978656, 1005186]"
1671,"[916578, 1082185, 6534178, 5978656, 1005186]"
1670,"[849202, 1082185, 6534178, 5978656, 1005186]"
1669,"[849202, 1082185, 6534178, 5978656, 1005186]"
1668,"[969725, 870515, 6534178, 1029743, 5978656]"
1667,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1666,"[847803, 1082185, 6534178, 1029743, 5978656]"
1665,"[919766, 1082185, 6534178, 1029743, 5978656]"
1664,"[1133745, 1082185, 6534178, 5978656, 1005186]"
1663,"[919766, 1082185, 6534178, 1029743, 5978656]"
1662,"[860248, 870515, 6534178, 5978656, 1005186]"
1661,"[962615, 1082185, 6534178, 5978656, 1005186]"
1660,"[826666, 1082185, 6534178, 5978656, 1005186]"
1659,"[1119946, 1082185, 6534178, 5978656, 1005186]"
1658,"[841236, 1082185, 6534178, 5978656, 1005186]"
1657,"[849202, 1082185, 6534178, 5978656, 1005186]"
1656,"[1103513, 1082185, 6534178, 5978656, 1005186]"
1654,"[894499, 1082185, 6534178, 5978656, 1005186]"
1653,"[12731517, 1037863, 6534178, 1029743, 5978656]"
1652,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1651,"[1118623, 1082185, 6534178, 5978656, 1005186]"
1650,"[981677, 1137688, 6534178, 5978656, 1005186]"
1649,"[849202, 1082185, 6534178, 5978656, 1005186]"
1648,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1647,"[849202, 1082185, 6534178, 5978656, 1005186]"
1644,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1643,"[10198378, 1082185, 6534178, 5978656, 1005186]"
1642,"[849202, 1137688, 6534178, 5978656, 1005186]"
1640,"[12525270, 1082185, 6534178, 5978656, 1005186]"
1639,"[1038663, 1037863, 6534178, 1029743, 5978656]"
1638,"[849202, 1082185, 6534178, 5978656, 1005186]"
1637,"[849202, 1082185, 6534178, 5978656, 1005186]"
1635,"[919766, 1082185, 6534178, 1029743, 5978656]"
1634,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1633,"[1118235, 962229, 1082185, 6534178, 5978656]"
1632,"[959737, 1082185, 6534178, 5978656, 1005186]"
1631,"[1110111, 1082185, 6534178, 5978656, 1005186]"
1630,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1629,"[12484491, 1082185, 6534178, 5978656, 1005186]"
1627,"[860248, 1082185, 6534178, 5978656, 1005186]"
1625,"[849202, 1082185, 6534178, 5978656, 1005186]"
1624,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1623,"[908314, 1082185, 6534178, 1029743, 5978656]"
1622,"[899019, 1082185, 6534178, 1029743, 5978656]"
1621,"[977927, 1082185, 6534178, 5978656, 1005186]"
1620,"[12731517, 1082185, 6534178, 1029743, 5978656]"
1619,"[904997, 825541, 6534178, 1029743, 5978656]"
1618,"[950463, 1082185, 6534178, 5978656, 1005186]"
1616,"[1088771, 1082185, 6534178, 5978656, 1005186]"
1614,"[9831557, 979707, 6534178, 5978656, 1005186]"
1613,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1612,"[944018, 1082185, 6534178, 5978656, 1005186]"
1611,"[849202, 1082185, 6534178, 5978656, 1005186]"
1609,"[6391152, 1082185, 6534178, 5978656, 1005186]"
1607,"[849202, 1082185, 6534178, 5978656, 1005186]"
1606,"[883819, 1082185, 6534178, 1029743, 5978656]"
1605,"[849202, 1082185, 6534178, 5978656, 1005186]"
1604,"[849202, 1082185, 6534178, 5978656, 1005186]"
1602,"[1103808, 1037863, 6534178, 1029743, 5978656]"
1600,"[848270, 1082185, 6534178, 1029743, 5978656]"
1599,"[834396, 1082185, 6534178, 1029743, 5978656]"
1598,"[1069863, 825541, 6534178, 1029743, 5978656]"
1597,"[836445, 1082185, 6534178, 1029743, 5978656]"
1596,"[1004436, 1082185, 6534178, 5978656, 1005186]"
1595,"[860248, 1082185, 6534178, 5978656, 1005186]"
1594,"[12731517, 1082185, 6534178, 1029743, 5978656]"
1593,"[860248, 979707, 6534178, 5978656, 1005186]"
1592,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1591,"[849202, 1082185, 6534178, 5978656, 1005186]"
1590,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1589,"[849202, 1082185, 6534178, 5978656, 1005186]"
1588,"[948670, 1082185, 6534178, 1029743, 5978656]"
1587,"[1055022, 1082185, 6534178, 5978656, 1005186]"
1586,"[906335, 1082185, 6534178, 1029743, 5978656]"
1585,"[860248, 1082185, 6534178, 5978656, 1005186]"
1584,"[1134483, 890610, 1082185, 6534178, 5978656]"
1582,"[849202, 1082185, 6534178, 5978656, 1005186]"
1581,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1580,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1579,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1578,"[12262830, 1037863, 6534178, 1029743, 5978656]"
1577,"[969725, 1082185, 6534178, 1029743, 5978656]"
1576,"[849202, 1082185, 6534178, 5978656, 1005186]"
1575,"[849202, 900802, 6534178, 5978656, 1005186]"
1574,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1573,"[849202, 1082185, 6534178, 5978656, 1005186]"
1572,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1571,"[908314, 1082185, 6534178, 1029743, 5978656]"
1570,"[1000493, 1082185, 6534178, 1029743, 5978656]"
1568,"[12731432, 1082185, 6534178, 1029743, 5978656]"
1567,"[849202, 1082185, 6534178, 5978656, 1005186]"
1566,"[943940, 1037863, 6534178, 5978656, 1005186]"
1565,"[849202, 1082185, 6534178, 5978656, 1005186]"
1564,"[958594, 1082185, 6534178, 1029743, 5978656]"
1563,"[970866, 979707, 6534178, 5978656, 1005186]"
1561,"[933354, 1082185, 6534178, 5978656, 1005186]"
1560,"[9835223, 1082185, 6534178, 1029743, 5978656]"
1559,"[1103808, 1082185, 6534178, 1029743, 5978656]"
1558,"[6979415, 1082185, 6534178, 5978656, 1005186]"
1557,"[1020208, 900802, 6534178, 5978656, 1005186]"
1556,"[948670, 1082185, 6534178, 1029743, 5978656]"
1555,"[1108094, 1082185, 6534178, 5978656, 1005186]"
1553,"[849202, 1082185, 6534178, 5978656, 1005186]"
1552,"[919766, 1082185, 6534178, 1029743, 5978656]"
1550,"[908843, 1037863, 6534178, 5978656, 1005186]"
1549,"[12731685, 1082185, 6534178, 1029743, 5978656]"
1548,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1547,"[849202, 1082185, 6534178, 5978656, 1005186]"
1546,"[906335, 1082185, 6534178, 1029743, 5978656]"
1545,"[948670, 1137688, 6534178, 1029743, 5978656]"
1544,"[1134483, 1082185, 6534178, 5978656, 1005186]"
1543,"[9835223, 870515, 6534178, 1029743, 5978656]"
1542,"[12384953, 1082185, 6534178, 5978656, 1005186]"
1541,"[970866, 1082185, 6534178, 5978656, 1005186]"
1540,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1539,"[849202, 1082185, 6534178, 5978656, 1005186]"
1537,"[12731432, 1137688, 6534178, 1029743, 5978656]"
1536,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1535,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1534,"[849202, 1082185, 6534178, 5978656, 1005186]"
1533,"[849202, 1082185, 6534178, 5978656, 1005186]"
1532,"[6391152, 1082185, 6534178, 5978656, 1005186]"
1531,"[860248, 1137688, 6534178, 5978656, 1005186]"
1530,"[1020208, 1082185, 6534178, 5978656, 1005186]"
1529,"[13213240, 979707, 6534178, 5978656, 1005186]"
1528,"[12484491, 1082185, 6534178, 5978656, 1005186]"
1527,"[1108094, 825541, 6534178, 5978656, 1005186]"
1526,"[848029, 1082185, 6534178, 1029743, 5978656]"
1525,"[883819, 1082185, 6534178, 1029743, 5978656]"
1524,"[5590965, 1082185, 6534178, 1029743, 5978656]"
1522,"[849202, 1082185, 6534178, 5978656, 1005186]"
1520,"[9655679, 1082185, 6534178, 5978656, 1005186]"
1519,"[1133745, 1082185, 6534178, 5978656, 1005186]"
1518,"[977927, 1082185, 6534178, 5978656, 1005186]"
1517,"[906335, 1082185, 6534178, 1029743, 5978656]"
1515,"[944018, 1137688, 6534178, 5978656, 1005186]"
1514,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1513,"[906335, 1082185, 6534178, 1029743, 5978656]"
1512,"[1058754, 1082185, 6534178, 5978656, 1005186]"
1511,"[942565, 1082185, 6534178, 1029743, 5978656]"
1510,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1509,"[1129049, 1082185, 6534178, 5978656, 1005186]"
1508,"[904997, 1082185, 6534178, 1029743, 5978656]"
1507,"[849202, 1082185, 6534178, 5978656, 1005186]"
1506,"[849202, 1082185, 6534178, 5978656, 1005186]"
1505,"[849202, 1082185, 6534178, 5978656, 1005186]"
1503,"[849202, 1082185, 6534178, 5978656, 1005186]"
1502,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1501,"[10198378, 1082185, 6534178, 5978656, 1005186]"
1500,"[7410347, 1082185, 6534178, 5978656, 1005186]"
1499,"[849202, 1137688, 6534178, 5978656, 1005186]"
1498,"[837569, 1082185, 6534178, 1029743, 5978656]"
1497,"[12262830, 1082185, 6534178, 1029743, 5978656]"
1495,"[831407, 1082185, 6534178, 1029743, 5978656]"
1494,"[836445, 1082185, 6534178, 1029743, 5978656]"
1493,"[849202, 1082185, 6534178, 5978656, 1005186]"
1492,"[12731517, 1082185, 6534178, 1029743, 5978656]"
1491,"[975085, 890610, 1082185, 6534178, 1029743]"
1490,"[841236, 1082185, 6534178, 5978656, 1005186]"
1489,"[1088910, 1082185, 6534178, 5978656, 1005186]"
1488,"[6979415, 1082185, 6534178, 5978656, 1005186]"
1487,"[1034176, 1082185, 6534178, 5978656, 1005186]"
1486,"[860248, 1082185, 6534178, 5978656, 1005186]"
1485,"[1021324, 890610, 1082185, 6534178, 5978656]"
1484,"[860248, 1082185, 6534178, 5978656, 1005186]"
1483,"[1038663, 1082185, 6534178, 1029743, 5978656]"
1482,"[1106872, 1082185, 6534178, 5978656, 1005186]"
1481,"[1118235, 890610, 1082185, 6534178, 1029743]"
1480,"[849202, 1082185, 6534178, 5978656, 1005186]"
1479,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1477,"[849202, 1082185, 6534178, 5978656, 1005186]"
1476,"[870559, 1082185, 6534178, 5978656, 1005186]"
1475,"[1048257, 1082185, 6534178, 5978656, 1005186]"
1474,"[959737, 1082185, 6534178, 5978656, 1005186]"
1473,"[833940, 1082185, 6534178, 1029743, 5978656]"
1471,"[849202, 1082185, 6534178, 5978656, 1005186]"
1470,"[926823, 1082185, 6534178, 5978656, 1005186]"
1467,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1465,"[860248, 1082185, 6534178, 5978656, 1005186]"
1464,"[908314, 1082185, 6534178, 1029743, 5978656]"
1463,"[904997, 1082185, 6534178, 1029743, 5978656]"
1462,"[968072, 1082185, 6534178, 1029743, 5978656]"
1461,"[1038663, 979707, 6534178, 1029743, 5978656]"
1460,"[860248, 1082185, 6534178, 5978656, 1005186]"
1459,"[1002787, 1082185, 6534178, 1029743, 5978656]"
1458,"[1058754, 1082185, 6534178, 5978656, 1005186]"
1457,"[836445, 1037863, 6534178, 1029743, 5978656]"
1456,"[1118235, 1082185, 6534178, 1029743, 5978656]"
1454,"[943940, 1082185, 6534178, 5978656, 1005186]"
1453,"[824977, 1082185, 6534178, 5978656, 1005186]"
1452,"[1013928, 1082185, 6534178, 1029743, 5978656]"
1451,"[1038663, 1082185, 6534178, 1029743, 5978656]"
1450,"[12731432, 979707, 6534178, 1029743, 5978656]"
1449,"[849202, 1082185, 6534178, 5978656, 1005186]"
1447,"[1088910, 1082185, 6534178, 5978656, 1005186]"
1446,"[981677, 1082185, 6534178, 5978656, 1005186]"
1445,"[6979415, 1082185, 6534178, 5978656, 1005186]"
1444,"[1139216, 1082185, 6534178, 1029743, 5978656]"
1443,"[942077, 1082185, 6534178, 5978656, 1005186]"
1441,"[849202, 1082185, 6534178, 5978656, 1005186]"
1440,"[10198378, 1082185, 6534178, 5978656, 1005186]"
1437,"[1103808, 1082185, 6534178, 1029743, 5978656]"
1436,"[1088771, 1082185, 6534178, 5978656, 1005186]"
1435,"[849202, 1082185, 6534178, 5978656, 1005186]"
1434,"[1004436, 979707, 6534178, 5978656, 1005186]"
1433,"[849202, 1082185, 6534178, 5978656, 1005186]"
1432,"[904997, 1082185, 6534178, 1029743, 5978656]"
1431,"[1021324, 1082185, 6534178, 5978656, 1005186]"
1430,"[906844, 1082185, 6534178, 5978656, 1005186]"
